actual,proposed
0.11734601855278015,0.20000000298023224
0.12169082462787628,0.20000000298023224
0.11719101667404175,0.20000000298023224
0.11269049346446991,0.20000000298023224
0.10382921248674393,0.20000000298023224
0.0993848368525505,0.20000000298023224
0.09493425488471985,0.20000000298023224
0.0861181765794754,0.20000000298023224
0.07735525071620941,0.20000000298023224
0.06864213943481445,0.20000000298023224
0.05561661347746849,0.20000000298023224
0.04269520938396454,0.20000000298023224
0.029871657490730286,0.20000000298023224
0.021500252187252045,0.20000000298023224
0.013155543245375156,0.20000000298023224
0.004835963249206543,0.20000000298023224
0.18126925826072693,0.20000000298023224
0.17852817475795746,0.20000000298023224
0.17804427444934845,0.20000000298023224
0.17546765506267548,0.20000000298023224
0.17300528287887573,0.20000000298023224
0.15865902602672577,0.20000000298023224
0.14754478633403778,0.20000000298023224
0.13648511469364166,0.20000000298023224
0.12547548115253448,0.20000000298023224
0.11015394330024719,0.20000000298023224
0.09057701379060745,0.20000000298023224
0.07987604290246964,0.20000000298023224
0.0648445338010788,0.20000000298023224
0.04553968459367752,0.20000000298023224
0.030735261738300323,0.20000000298023224
0.016003474593162537,0.20000000298023224
0.00569842429831624,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.19989660382270813
0.0,0.19674502313137054
0.0,0.19356632232666016
0.0,0.19035913050174713
0.0,0.18720868229866028
0.0,0.1840606927871704
0.0,0.1809515357017517
0.0,0.17792682349681854
0.0,0.17501701414585114
0.0,0.1721792370080948
0.0,0.16929888725280762
0.0,0.16645100712776184
0.0,0.1637895256280899
0.0,0.1612577736377716
0.0,0.15874890983104706
0.0,0.15625746548175812
0.0,0.1537470817565918
0.0,0.15132731199264526
0.0,0.14895933866500854
0.0,0.14660336077213287
0.0,0.1443343609571457
0.0,0.14214690029621124
0.0,0.1400025635957718
0.0,0.1378963738679886
0.0,0.13582845032215118
0.0,0.133798286318779
0.0,0.13172747194766998
0.0,0.12969312071800232
0.0,0.1277291625738144
0.0,0.12575964629650116
0.0,0.12382198870182037
0.0,0.12195192277431488
0.0,0.1201460212469101
0.0,0.11836515367031097
0.0,0.11660785228013992
0.0,0.11491074413061142
0.0,0.11323375999927521
0.0,0.1116512343287468
0.0,0.11012198030948639
0.0,0.10860661417245865
0.0,0.10714177042245865
0.0,0.10565037280321121
0.0,0.10417059063911438
0.0,0.10266422480344772
0.0,0.10113167017698288
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
